user,total_sessions,avg_click_per_sesssion,flights_booked_success,hotels_booked_success,cancellations_count,trip_touched,avg_flight_discount_amount,avg_hotel_discount_amount,avg_flight_base_fare_usd,avg_hotel_price_per_room_night_usd,avg_hotel_night,distinct_airlines_used,birthdate,gender,is_married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,age_years,tenure_days,conversion_rate_per_session,cancellation_rate_on_bookings,preferred_airline,preferred_destination,avg_session_duration_min,sessions_per_month,avg_trip_length_days,return_flight_ratio,avg_checked_bags,avg_seats,avg_rooms_per_booking,hotel_booking_ratio,avg_checkin_gap_days,promo_responsiveness,loyalty_index,is_high_canceller,is_multi_booker,is_family_traveler,R_raw,F_raw,M_raw,R_score,F_score,M_score,RFM_sum,RFM_loyalty,CLTV,CLTV_level,persona,perk_offer
515124,8,52.0,4,4,1,5,,0.1,562.2275,123.5,1.5,4,1973-07-05,F,False,False,usa,reno,RNO,39.498,-119.768,2023-01-07,52,1002,1.0,0.125,Air France,RND,19.129166666666666,1.3333333333333333,2.5,1.0,0.5,1.25,1.25,0.8,8.360337369791667,0.0,1.6,,True,,1002,8,747.4775,2,5,2.0,9.0,Medium,5979.82,Med,Business Flyer,🧳 Free Checked Bag + Flexible Booking
515131,9,27.555555555555557,5,5,0,5,0.05,0.05,436.448,172.6,3.6,5,1977-03-14,F,True,False,usa,san antonio,RND,29.529,-98.279,2023-01-07,48,1002,1.1111111111111112,0.0,AirTran Airways,BWI,3.4055555555555554,1.8,4.0,0.8,0.6,1.2,1.2,1.0,7.44501125,0.1,2.0,,True,True,1002,10,1057.808,2,5,4.0,11.0,Medium,10578.08,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515139,10,29.6,3,3,1,4,0.075,0.2,406.64666666666665,145.33333333333334,2.0,3,1987-12-05,F,False,False,usa,new york,JFK,40.64,-73.779,2023-01-07,37,1002,0.6,0.16666666666666666,American Airlines,PNE,9.74390287,2.5,3.0,1.0,0.0,1.0,1.0,0.75,8.545570543981482,0.0,1.5,,True,,1002,6,697.3133333333333,2,4,2.0,8.0,Low,4183.879999999999,Med,Business Flyer,🧳 Free Checked Bag + Flexible Booking
515161,8,20.125,2,3,0,3,0.25,0.15,271.78,107.0,4.666666666666667,2,1976-02-18,F,True,True,usa,santa ana,SNA,33.676,-117.868,2023-01-07,49,1002,0.625,0.0,Ryanair,LSQ,2.5,1.6,7.0,1.0,1.0,1.0,1.3333333333333333,1.0,11.471972337962963,0.4,1.6666666666666667,,True,True,1002,5,771.1133333333333,2,3,2.0,7.0,Low,3855.5666666666666,Med,Loyal Low,✈️ Free Flight Upgrade
515168,9,9.444444444444445,0,2,0,2,0.1,0.1,,272.5,3.5,0,1977-06-26,F,False,True,canada,london,YXU,43.036,-81.154,2023-01-07,48,1002,0.2222222222222222,0.0,,,1.1611111111111112,2.25,,,,,1.5,1.0,10.550694444444444,0.0,1.0,,,True,1002,2,953.75,2,1,3.0,6.0,Low,1907.5,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
515182,8,23.75,6,6,0,6,,,352.2033333333333,178.5,1.6666666666666667,6,1985-03-28,F,False,False,usa,dallas,DAL,32.847,-96.852,2023-01-07,40,1002,1.5,0.0,Air Transat,IAH,2.939583333333333,1.1428571428571428,3.6,0.8333333333333334,0.8333333333333334,1.1666666666666667,1.1666666666666667,1.0,7.249025665509259,0.0,2.0,,True,,1002,12,649.7033333333334,2,5,2.0,9.0,Medium,7796.4400000000005,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515198,8,23.5,0,1,0,1,,0.21666666666666667,,86.0,20.0,0,1985-03-14,F,False,False,canada,toronto,YTZ,43.627,-79.396,2023-01-07,40,1002,0.125,0.0,,,2.8979166666666667,4.0,,,,,2.0,1.0,6.795138888888889,1.0,1.0,,,,1002,1,1720.0,2,1,5.0,8.0,Low,1720.0,Low,Discount Hunter,💸 Special Discount Codes & Flash Deals
515200,8,18.375,2,2,0,2,0.1,0.2,812.43,108.5,3.5,2,1989-06-26,F,True,False,usa,mobile,BFM,30.626,-88.068,2023-01-07,36,1002,0.5,0.0,JetBlue Airways,LAX,2.2729166666666667,1.6,5.0,1.0,0.5,2.0,2.0,1.0,6.6677076388888885,0.5,2.0,,True,True,1002,4,1192.1799999999998,2,2,4.0,8.0,Low,4768.719999999999,Med,General - Moderate Traveler,🤝 Small Partner Discount
515202,9,11.444444444444445,0,1,0,1,0.15,0.05,,337.0,3.0,0,1948-08-06,F,True,False,usa,chicago,MDW,41.786,-87.752,2023-01-07,77,1002,0.1111111111111111,0.0,,,1.424074074074074,1.5,,,,,3.0,1.0,9.615972222222222,0.0,1.0,,,True,1002,1,1011.0,2,1,3.0,6.0,Low,1011.0,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
515205,8,41.625,1,1,1,2,,0.15,3380.03,153.0,5.0,1,1952-10-15,F,True,False,usa,spokane,GEG,47.62,-117.534,2023-01-07,72,1002,0.25,0.5,Ryanair,XSP,17.022916666666667,1.3333333333333333,7.0,1.0,2.0,2.0,1.0,0.5,169.97827100694445,0.0,1.0,True,,True,1002,2,4145.030000000001,2,1,5.0,8.0,Low,8290.060000000001,High,General - Potential Loyal,📈 Early Loyalty Access Offer
515229,9,28.333333333333332,3,5,1,6,0.075,0.13333333333333333,868.73,182.0,4.8,2,1971-09-10,F,True,True,usa,los angeles,LAX,33.942,-118.408,2023-01-07,54,1002,0.8888888888888888,0.125,AirTran Airways,BWI,4.611907405555556,1.5,3.3333333333333335,1.0,0.3333333333333333,1.6666666666666667,1.4,0.8333333333333334,8.668156527777779,0.25,1.3333333333333333,,True,True,1002,8,1742.33,2,5,5.0,12.0,Medium,13938.64,High,General - Potential Loyal,📈 Early Loyalty Access Offer
515240,8,12.0,0,1,0,1,0.2,0.05,,241.0,5.0,0,1980-03-08,F,True,True,usa,indianapolis,IND,39.717,-86.294,2023-01-07,45,1002,0.125,0.0,,,1.4958333333333333,1.6,,,,,2.0,1.0,26.48263888888889,0.0,1.0,,,True,1002,1,1205.0,2,1,4.0,7.0,Low,1205.0,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
515243,8,17.125,4,2,0,4,,0.1,1342.9625,161.0,1.5,4,1982-08-28,F,True,False,usa,honolulu,HNL,21.316,-157.927,2023-01-07,43,1002,0.75,0.0,Hawaiian Airlines,BWI,2.1354166666666665,1.1428571428571428,2.75,1.0,0.25,1.25,1.0,0.5,8.997775694444444,0.16666666666666666,1.5,,True,True,1002,6,1584.4625,2,4,5.0,11.0,Medium,9506.775000000001,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515258,8,15.625,3,3,0,3,0.15,0.075,330.31,150.66666666666666,1.0,3,1997-05-03,M,False,False,usa,des moines,DSM,41.534,-93.663,2023-01-07,28,1002,0.75,0.0,Great Lakes Airlines,DEN,1.9729166666666667,1.3333333333333333,2.6666666666666665,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,8.57564988425926,0.3333333333333333,2.0,,True,,1002,6,480.9766666666667,2,4,1.0,7.0,Low,2885.86,Low,Loyal Low,✈️ Free Flight Upgrade
515271,8,16.75,3,3,0,3,0.175,,460.2,119.0,0.6666666666666666,2,1967-04-25,F,False,True,canada,montreal,YHU,45.517,-73.417,2023-01-07,58,1002,0.75,0.0,Delta Air Lines,FTW,2.075,1.3333333333333333,2.0,1.0,0.0,1.0,1.0,1.0,7.9729156828703704,0.0,2.0,,True,True,1002,6,539.5333333333333,2,4,1.0,7.0,Low,3237.2,Low,Loyal Low,✈️ Free Flight Upgrade
515274,8,14.75,4,6,0,6,0.075,,298.5975,244.16666666666666,2.8333333333333335,4,1988-03-20,M,False,False,canada,toronto,YKZ,43.862,-79.37,2023-01-07,37,1002,1.25,0.0,AirTran Airways,DEN,1.7979166666666666,1.1428571428571428,4.0,1.0,0.25,1.0,1.0,1.0,11.426030787037037,0.0,1.6666666666666667,,True,,1002,10,990.4030555555555,2,5,3.0,10.0,Medium,9904.030555555555,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515306,9,16.11111111111111,3,4,0,4,0.1,,420.07,158.75,8.25,2,1974-10-12,F,True,False,usa,modesto,MOD,37.626,-120.954,2023-01-07,50,1002,0.7777777777777778,0.0,Delta Air Lines,AUS,1.9944444444444445,1.5,9.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,6.928331857638889,0.0,1.75,,True,True,1002,7,1729.7575,2,4,5.0,11.0,Medium,12108.3025,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515330,8,12.875,3,3,0,3,,,590.1233333333333,200.0,1.3333333333333333,3,1975-07-22,F,False,False,usa,houston,IAH,29.98,-95.34,2023-01-07,50,1002,0.75,0.0,Air North Charter - Canada,LAX,1.6020833333333333,1.3333333333333333,2.6666666666666665,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,6.666614988425926,0.0,2.0,,True,,1002,6,856.79,2,4,3.0,9.0,Medium,5140.74,Med,Loyal Low,✈️ Free Flight Upgrade
515344,8,22.5,3,5,0,5,0.35,0.05,442.95,219.0,4.2,2,1976-01-09,M,False,False,usa,new york,LGA,40.777,-73.872,2023-01-07,49,1002,1.0,0.0,Delta Air Lines,IND,2.785416666666667,1.6,2.3333333333333335,1.0,0.6666666666666666,1.0,1.2,1.0,7.389442569444444,0.25,1.6,,True,,1002,8,1362.75,2,5,4.0,11.0,Medium,10902.0,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515398,9,15.222222222222221,4,3,0,4,0.1,0.06666666666666667,682.78,111.0,1.0,3,1983-08-16,F,True,True,usa,new york,LGA,40.777,-73.872,2023-01-07,42,1002,0.7777777777777778,0.0,United Airlines,IAD,1.885185185185185,1.8,1.75,1.0,1.5,1.5,1.3333333333333333,0.75,6.19755324074074,0.42857142857142855,1.75,,True,True,1002,7,793.78,2,4,2.0,8.0,Low,5556.46,Med,Loyal Low,✈️ Free Flight Upgrade
515409,8,20.875,3,3,0,3,0.1,,577.34,140.0,1.6666666666666667,2,1979-04-09,F,True,True,usa,new york,JFK,40.64,-73.779,2023-01-07,46,1002,0.75,0.0,Delta Air Lines,PHX,2.59375,1.6,3.3333333333333335,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,5.173587442129629,0.16666666666666666,2.0,,True,True,1002,6,810.6733333333334,2,4,2.0,8.0,Low,4864.040000000001,Med,Loyal Low,✈️ Free Flight Upgrade
515421,8,20.125,4,4,0,4,0.05,,468.18,115.5,2.25,4,1975-08-27,F,False,False,canada,toronto,YKZ,43.862,-79.37,2023-01-07,50,1002,1.0,0.0,KLM Royal Dutch Airlines,SAT,2.497916666666667,2.6666666666666665,4.0,1.0,0.5,1.25,1.25,1.0,7.130172786458333,0.0,2.0,,True,,1002,8,728.0550000000001,2,5,2.0,9.0,Medium,5824.4400000000005,Med,Loyal Low,✈️ Free Flight Upgrade
515423,8,10.875,2,1,0,2,,,478.11,60.0,6.0,2,1968-02-01,F,True,False,canada,victoria,YYJ,48.647,-123.426,2023-01-07,57,1002,0.375,0.0,Air Canada,LSQ,1.3416666666666666,2.0,4.0,1.0,0.5,1.0,1.0,0.5,6.833005555555555,0.0,1.5,,True,True,1002,3,838.11,2,2,3.0,7.0,Low,2514.33,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
515436,8,22.5,0,1,0,1,0.1,,,217.0,4.0,0,2001-05-24,F,False,False,usa,grand rapids,GRR,42.881,-85.523,2023-01-07,24,1002,0.125,0.0,,,2.80625,1.3333333333333333,,,,,1.0,1.0,3.055555555555556,0.0,1.0,,,,1002,1,868.0,2,1,3.0,6.0,Low,868.0,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
515478,8,11.125,2,2,0,2,0.075,,195.555,89.5,2.0,2,1992-11-06,F,True,True,usa,winston-salem,INT,36.134,-80.222,2023-01-07,32,1002,0.5,0.0,Delta Air Lines,BWI,1.38125,1.1428571428571428,3.0,1.0,0.0,1.5,1.5,1.0,8.200450434027777,0.0,2.0,,True,True,1002,4,374.555,2,2,1.0,5.0,Low,1498.22,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
515490,9,20.0,4,4,0,4,,,370.19,192.5,3.0,3,1967-12-08,F,True,True,usa,oklahoma city,TIK,35.415,-97.386,2023-01-07,57,1002,0.8888888888888888,0.0,American Airlines,HOU,2.4962962962962965,1.5,4.333333333333333,0.75,0.25,1.25,1.25,1.0,8.216818706597222,0.0,2.0,,True,True,1002,8,947.69,2,5,3.0,10.0,Medium,7581.52,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515502,9,6.777777777777778,0,1,0,1,0.1,0.16666666666666666,,228.0,4.0,0,1990-09-17,F,False,True,usa,phoenix,PHX,33.434,-112.008,2023-01-07,35,1002,0.1111111111111111,0.0,,,0.8518518518518519,1.2857142857142858,,,,,2.0,1.0,6.886111111111111,1.0,1.0,,,True,1002,1,912.0,2,1,3.0,6.0,Low,912.0,Low,Discount Hunter,💸 Special Discount Codes & Flash Deals
515514,8,14.375,0,0,0,0,,0.11666666666666667,,,,0,2004-06-18,F,True,False,usa,newport news,PHF,37.132,-76.493,2023-01-07,21,1002,0.0,,,,1.7708333333333333,1.3333333333333333,,,,,,,,,,,,True,1002,0,,2,1,,3.0,,,,General Traveler,💌 Generic Travel Promo Code
515516,8,15.875,0,0,0,0,0.1,0.2,,,,0,1990-01-05,M,True,False,usa,houston,EFD,29.607,-95.159,2023-01-07,35,1002,0.0,,,,1.9645833333333333,2.0,,,,,,,,,,,,True,1002,0,,2,1,,3.0,,,,General Traveler,💌 Generic Travel Promo Code
515523,8,13.0,1,3,0,3,0.05,0.075,518.65,269.6666666666667,5.333333333333333,1,2000-12-21,M,False,False,usa,las vegas,LAS,36.08,-115.152,2023-01-07,24,1002,0.5,0.0,Alaska Airlines,CMH,1.6270833333333334,1.1428571428571428,5.0,1.0,0.0,1.0,1.3333333333333333,1.0,8.517409548611111,0.25,1.3333333333333333,,True,,1002,4,1956.8722222222223,2,2,5.0,9.0,Medium,7827.488888888889,High,General - Potential Loyal,📈 Early Loyalty Access Offer
515529,8,11.625,2,1,0,2,0.275,,395.755,119.0,1.0,2,1980-05-01,F,True,True,usa,richmond,RIC,37.505,-77.319,2023-01-07,45,1002,0.375,0.0,Delta Air Lines,SFO,1.45,1.1428571428571428,1.5,1.0,1.0,1.0,1.0,0.5,5.516370659722222,0.3333333333333333,1.5,,True,True,1002,3,514.755,2,2,1.0,5.0,Low,1544.2649999999999,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
515530,8,19.5,0,0,0,0,0.2,0.15,,,,0,2005-09-14,F,False,True,canada,calgary,YYC,51.114,-114.02,2023-01-07,20,1002,0.0,,,,2.4229166666666666,2.0,,,,,,,,,,,,True,1002,0,,2,1,,3.0,,,,General Traveler,💌 Generic Travel Promo Code
515565,8,22.625,4,4,0,4,,,785.2175,138.0,3.5,4,1979-10-25,F,False,True,usa,los angeles,LAX,33.942,-118.408,2023-01-07,45,1002,1.0,0.0,Allegiant Air,LGA,2.814583333333333,2.0,4.75,1.0,0.75,1.25,1.25,1.0,8.222522569444445,0.0,2.0,,True,True,1002,8,1268.2175,2,5,4.0,11.0,Medium,10145.74,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515578,8,23.125,5,6,0,6,0.3999999999999999,0.1,489.26,171.83333333333334,2.5,4,1987-04-03,M,False,False,usa,san francisco,SFO,37.619,-122.375,2023-01-07,38,1002,1.375,0.0,United Airlines,DET,2.86875,1.6,3.5,0.8,0.6,1.0,1.0,1.0,9.29518107638889,0.18181818181818182,1.8333333333333333,,True,,1002,11,918.8433333333334,2,5,3.0,10.0,Medium,10107.276666666667,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515580,8,23.5,3,4,0,4,0.1,0.075,390.64,126.25,5.25,2,1979-04-21,F,False,False,usa,indianapolis,IND,39.717,-86.294,2023-01-07,46,1002,0.875,0.0,American Airlines,FTW,2.91875,1.3333333333333333,5.0,1.0,0.6666666666666666,1.0,1.25,1.0,7.6446629774305555,0.14285714285714285,1.75,,True,,1002,7,1053.4524999999999,2,4,4.0,10.0,Medium,7374.1675,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515586,9,14.777777777777779,5,3,0,5,0.1,0.1,556.34,311.3333333333333,2.3333333333333335,4,1969-07-04,F,False,False,usa,san diego,SAN,32.733,-117.189,2023-01-07,56,1002,0.8888888888888888,0.0,United Airlines,IAH,1.8666666666666667,2.25,3.0,1.0,0.6,1.0,1.0,0.6,7.800477372685185,0.0,1.6,,True,,1002,8,1282.7844444444445,2,5,4.0,11.0,Medium,10262.275555555556,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515610,8,36.25,3,1,1,4,0.1,,2502.2633333333333,88.0,3.0,3,1991-01-10,M,True,True,canada,vancouver,YVR,49.195,-123.182,2023-01-07,34,1002,0.5,0.25,Delta Air Lines,LIS,16.416666666666668,2.0,5.666666666666667,1.0,1.0,2.6666666666666665,1.0,0.25,4.907469791666666,0.25,1.0,,True,True,1002,4,2766.2633333333333,2,2,5.0,9.0,Medium,11065.053333333333,High,Last-Minute Spontaneous Booker,⏱️ No Cancellation Fees
515634,8,15.875,0,0,0,0,0.15,0.15,,,,0,2006-09-25,F,False,False,usa,austin,AUS,30.194,-97.67,2023-01-07,19,1002,0.0,,,,2.0083333333333333,2.6666666666666665,,,,,,,,,,,,,1002,0,,2,1,,3.0,,,,General Traveler,💌 Generic Travel Promo Code
515639,9,19.555555555555557,7,6,0,7,0.3,0.1,667.8671428571429,204.16666666666666,2.6666666666666665,4,1984-05-27,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-01-07,41,1002,1.4444444444444444,0.0,Ryanair,BFI,2.4074074074074074,1.8,3.2857142857142856,1.0,0.8571428571428571,1.1428571428571428,1.1666666666666667,0.8571428571428571,7.004914004629629,0.07692307692307693,1.8571428571428572,,True,,1002,13,1212.3115873015872,2,5,4.0,11.0,Medium,15760.050634920633,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515645,8,12.0,2,2,0,3,0.125,,120.785,410.5,8.0,2,1987-11-09,F,True,False,usa,new york,LGA,40.777,-73.872,2023-01-07,37,1002,0.5,0.0,JetBlue Airways,DCA,1.5020833333333334,1.3333333333333333,1.0,0.5,1.0,1.0,1.5,0.6666666666666666,6.210475607638889,0.0,1.3333333333333333,,True,True,1002,4,3404.785,2,2,5.0,9.0,Medium,13619.14,High,General - Potential Loyal,📈 Early Loyalty Access Offer
515666,8,18.0,4,4,0,4,,0.08333333333333333,195.03,116.25,3.25,3,1984-12-01,F,True,False,usa,columbus,LCK,39.814,-82.928,2023-01-07,40,1002,1.0,0.0,American Airlines,MDW,2.2354166666666666,1.1428571428571428,5.333333333333333,0.75,0.5,1.0,1.0,1.0,8.421887196180556,0.25,2.0,,True,True,1002,8,572.8425,2,5,1.0,8.0,Low,4582.74,Med,Loyal Low,✈️ Free Flight Upgrade
515675,9,45.55555555555556,1,3,1,4,0.15,0.1,613.56,138.66666666666666,1.6666666666666667,1,1993-01-15,F,False,False,usa,tacoma,TCM,47.138,-122.476,2023-01-07,32,1002,0.4444444444444444,0.25,Delta Air Lines,LGA,16.22962962962963,1.2857142857142858,2.0,1.0,0.0,1.0,1.6666666666666667,0.75,11.647167592592593,0.75,1.0,,True,,1002,4,844.671111111111,2,2,3.0,7.0,Low,3378.684444444444,Med,Business Flyer,🧳 Free Checked Bag + Flexible Booking
515684,9,25.333333333333332,7,5,0,7,0.05,0.1,330.36,231.2,1.4,6,1969-11-28,F,False,False,usa,new york,LGA,40.777,-73.872,2023-01-07,55,1002,1.3333333333333333,0.0,Delta Air Lines,BFI,3.112962962962963,1.5,3.2857142857142856,1.0,0.8571428571428571,1.1428571428571428,1.2,0.7142857142857143,7.849603263888889,0.16666666666666666,1.7142857142857142,,True,,1002,12,654.04,2,5,2.0,9.0,Medium,7848.48,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515688,8,20.0,4,4,0,4,,0.1,215.51,147.75,2.75,3,1976-11-07,F,True,True,usa,akron,AKR,41.038,-81.467,2023-01-07,48,1002,1.0,0.0,Delta Air Lines,JFK,2.5083333333333333,1.6,3.75,1.0,1.25,1.25,1.25,1.0,8.670574956597223,0.0,2.0,,True,True,1002,8,621.8225,2,5,2.0,9.0,Medium,4974.58,Med,Loyal Low,✈️ Free Flight Upgrade
515694,8,30.625,6,6,0,6,0.05,,299.0,338.1666666666667,1.0,4,1980-04-03,F,False,False,usa,lubbock,LBB,33.664,-101.823,2023-01-07,45,1002,1.5,0.0,Southwest Airlines,BWI,3.7979166666666666,1.1428571428571428,2.3333333333333335,1.0,0.5,1.0,1.0,1.0,8.232767679398147,0.16666666666666666,2.0,,True,,1002,12,637.1666666666667,2,5,2.0,9.0,Medium,7646.000000000001,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515713,8,18.375,2,3,0,3,0.175,,601.645,128.0,20.333333333333332,2,1981-06-05,F,True,False,usa,tucson,DMA,32.166,-110.883,2023-01-07,44,1002,0.625,0.0,Air Canada,LGA,2.2625,1.1428571428571428,16.0,1.0,0.0,1.0,1.3333333333333333,1.0,10.3151234375,0.2,1.6666666666666667,,True,True,1002,5,3204.3116666666665,2,3,5.0,10.0,Medium,16021.558333333332,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515727,8,14.75,4,4,0,4,,0.15,379.205,158.75,2.25,3,1985-08-02,F,True,False,usa,laredo,LRD,27.544,-99.461,2023-01-07,40,1002,1.0,0.0,American Airlines,DCA,1.8291666666666666,1.1428571428571428,3.5,1.0,0.25,1.0,1.0,1.0,8.126796397569445,0.25,2.0,,True,True,1002,8,736.3924999999999,2,5,2.0,9.0,Medium,5891.139999999999,Med,Loyal Low,✈️ Free Flight Upgrade
515735,9,10.11111111111111,1,1,0,1,0.2,,517.22,119.0,0.0,1,1960-07-23,F,True,True,usa,chicago,MDW,41.786,-87.752,2023-01-07,65,1002,0.2222222222222222,0.0,United Airlines,SAN,1.2537037037037038,1.8,1.0,1.0,1.0,1.0,1.0,1.0,7.9329845486111115,0.0,2.0,,,True,1002,2,517.22,2,1,1.0,4.0,Low,1034.44,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
515739,8,12.875,3,2,0,3,0.1,0.075,219.90666666666667,113.0,2.5,2,1976-01-08,F,True,False,usa,new york,LGA,40.777,-73.872,2023-01-07,49,1002,0.625,0.0,Delta Air Lines,DET,1.58125,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,7.329249913194444,0.0,1.6666666666666667,,True,True,1002,5,502.40666666666664,2,3,1.0,6.0,Low,2512.0333333333333,Low,Loyal Low,✈️ Free Flight Upgrade
515751,8,19.875,3,3,0,3,0.05,,587.39,175.33333333333334,2.3333333333333335,2,1981-07-09,F,True,True,usa,new york,JFK,40.64,-73.779,2023-01-07,44,1002,0.75,0.0,Allegiant Air,LAX,2.4479166666666665,1.3333333333333333,4.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,8.065844155092593,0.0,2.0,,True,True,1002,6,996.5011111111112,2,4,3.0,9.0,Medium,5979.006666666667,Med,Loyal Low,✈️ Free Flight Upgrade
515764,8,11.75,1,3,0,3,,,364.7,321.0,9.666666666666666,1,2000-05-23,F,False,True,canada,edmonton,YED,53.667,-113.467,2023-01-07,25,1002,0.5,0.0,Asiana Airlines,LAX,1.45625,1.6,4.0,1.0,2.0,1.0,1.0,1.0,9.723857754629629,0.0,1.3333333333333333,,True,True,1002,4,3467.7,2,2,5.0,9.0,Medium,13870.8,High,General - Potential Loyal,📈 Early Loyalty Access Offer
515778,8,17.125,2,3,0,3,0.2,0.075,363.23,181.33333333333334,4.0,2,1971-10-05,F,True,False,usa,milwaukee,MKE,42.947,-87.896,2023-01-07,54,1002,0.625,0.0,American Airlines,JFK,2.125,1.3333333333333333,4.0,1.0,0.5,1.0,1.0,1.0,8.188030439814815,0.2,1.6666666666666667,,True,True,1002,5,1088.5633333333335,2,3,4.0,9.0,Medium,5442.8166666666675,Med,Loyal Low,✈️ Free Flight Upgrade
515802,8,20.0,4,5,0,5,,0.1,562.51,169.6,2.8,4,1982-11-05,F,False,False,usa,las vegas,LAS,36.08,-115.152,2023-01-07,42,1002,1.125,0.0,Air Canada,DTW,2.4479166666666665,1.1428571428571428,4.5,1.0,0.75,1.5,1.4,1.0,6.216815416666667,0.1111111111111111,1.8,,True,,1002,9,1037.3899999999999,2,5,3.0,10.0,Medium,9336.509999999998,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
515818,8,17.5,1,0,0,1,0.05,,1028.11,,,1,1957-06-20,M,False,False,usa,chicago,ORD,41.979,-87.904,2023-01-07,68,1002,0.125,0.0,Cebu Pacific,SJI,2.19375,1.1428571428571428,5.0,1.0,0.0,2.0,,0.0,,0.0,1.0,,,,1002,1,1028.11,2,1,3.0,6.0,Low,1028.11,Low,Casual / Inactive,📧 Welcome Back Discount Email
515831,8,18.125,2,1,0,2,0.1,0.1,364.815,323.0,1.0,2,1991-10-07,F,False,True,usa,indianapolis,IND,39.717,-86.294,2023-01-07,33,1002,0.375,0.0,Delta Air Lines,NZC,2.275,1.3333333333333333,2.5,1.0,0.5,1.0,1.0,0.5,9.220260243055556,0.0,1.5,,True,True,1002,3,687.815,2,2,2.0,6.0,Low,2063.445,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
515835,8,18.125,3,3,0,3,0.2,0.15,277.4,332.3333333333333,1.0,3,1976-06-05,F,True,True,usa,fort worth,FTW,32.82,-97.362,2023-01-07,49,1002,0.75,0.0,AirTran Airways,DEN,2.220833333333333,1.1428571428571428,2.3333333333333335,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,6.961207407407407,0.0,2.0,,True,True,1002,6,609.7333333333333,2,4,2.0,8.0,Low,3658.4,Med,Loyal Low,✈️ Free Flight Upgrade
515854,8,16.25,0,2,0,2,0.1,0.05,,101.5,5.0,0,1957-03-04,F,True,False,usa,reno,RNO,39.498,-119.768,2023-01-07,68,1002,0.25,0.0,,,2.0125,1.1428571428571428,,,,,1.0,1.0,12.822222222222223,0.0,1.0,,,True,1002,2,507.5,2,1,1.0,4.0,Low,1015.0,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
515874,9,12.555555555555555,0,1,0,1,0.05,0.1,,109.0,9.0,0,1956-04-18,F,True,False,usa,anchorage,ANC,61.174,-149.996,2023-01-07,69,1002,0.1111111111111111,0.0,,,1.5592592592592593,1.5,,,,,2.0,1.0,8.704166666666667,0.0,1.0,,,True,1002,1,981.0,2,1,3.0,6.0,Low,981.0,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
515891,8,16.5,5,4,0,5,,0.1,404.794,229.5,3.25,5,1983-03-27,F,False,False,usa,indianapolis,IND,39.717,-86.294,2023-01-07,42,1002,1.125,0.0,Allegiant Air,PHX,2.0770833333333334,1.6,4.2,1.0,0.4,1.0,1.0,0.8,9.106439192708333,0.1111111111111111,1.8,,True,,1002,9,1150.6689999999999,2,5,4.0,11.0,Medium,10356.020999999999,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
